SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539287,ORTINLAABS  ,B ,Q,22.00,22.50,21.55,21.55,21.55,22.65,33,7693,167727.00,
539289,MJCO        ,B ,Q,497.00,499.85,484.40,489.05,489.05,494.40,482,13846,6811166.00,
539290,BINDALAGRO  ,B ,Q,30.60,30.85,29.80,29.85,29.85,30.75,44,5623,170260.00,
539291,OZONEWORLD  ,X ,Q,31.95,35.20,31.95,35.20,35.20,33.60,2,11,354.00,
539300,AKSPINTEX   ,X ,Q,39.00,39.00,39.00,39.00,39.00,38.00,1,51,1989.00,
539301,ARVSMART    ,B ,Q,190.50,190.50,181.00,183.15,183.25,187.60,64,1979,368364.00,
539302,POWERMECH   ,B ,Q,860.90,872.00,857.00,863.75,868.00,861.95,115,861,743388.00,
539309,RAMASTEEL   ,T ,Q,201.00,210.35,201.00,210.35,210.35,200.35,28,5456,1140621.00,
539311,NFIL        ,XT,Q,14.25,14.25,14.25,14.25,14.25,14.20,8,8220,117135.00,
539313,UTINIFTETF  ,B ,Q,1110.00,1110.00,1110.00,1110.00,1110.00,1110.83,1,5,5550.00,
539314,UNIAUTO     ,M ,Q,55.50,55.50,55.50,55.50,55.50,59.00,1,2000,111000.00,
539331,VETO        ,B ,Q,227.90,233.70,224.10,224.75,224.75,226.25,412,30862,7070719.00,
539332,NAVKARCORP  ,A ,Q,178.00,178.45,170.90,171.50,171.50,175.30,555,19135,3316286.00,
539333,PENPEBS     ,B ,Q,90.00,90.00,87.50,87.95,88.00,90.40,78,14013,1236002.00,
539334,SHREEPUSHK  ,B ,Q,244.15,252.00,235.15,237.10,237.10,238.40,535,22603,5392210.00,
539336,GUJGAS      ,A ,Q,857.05,861.95,851.40,853.55,857.00,849.00,248,1763,1505878.00,
539346,SADBHIN     ,B ,Q,137.05,139.00,134.00,134.75,134.75,135.55,197,46769,6309752.00,
539351,PRABHAT     ,B ,Q,181.85,181.85,172.90,174.25,174.15,179.95,726,28651,5007364.00,
539352,PBFL        ,M ,Q,2.71,2.71,2.71,2.71,2.71,2.47,1,10000,27100.00,
539354,POLYSPIN    ,XT,Q,129.00,134.50,123.05,134.50,134.50,128.10,52,5738,759039.00,
539359,PRITIKAUTO  ,XT,Q,130.05,130.95,127.00,130.00,130.00,130.05,53,12110,1560319.00,
539363,SKC         ,M ,Q,162.90,162.90,141.35,150.85,141.40,155.90,18,19000,2910900.00,
539384,KRISHNACAP  ,XT,Q,6.89,6.89,6.89,6.89,6.89,6.57,2,1100,7579.00,
539391,ACME        ,X ,Q,22.30,22.30,22.30,22.30,22.30,22.30,2,100,2230.00,
539392,SANGFROID   ,Z ,Q,1.01,1.01,1.01,1.01,1.01,0.97,1,1,1.00,
539398,VISHALBL    ,M ,Q,59.20,59.20,59.20,59.20,59.20,59.95,1,3750,222000.00,
539399,BELLACASA   ,M ,Q,210.10,230.05,206.00,219.00,230.05,208.00,6,6000,1283150.00,
539400,MALLCOM     ,X ,Q,282.15,308.00,282.15,308.00,308.00,299.80,13,281,81438.00,
539401,PJL         ,M ,Q,86.80,86.80,86.80,86.80,86.80,87.20,1,1500,130200.00,
539402,VAL         ,M ,Q,26.00,26.00,26.00,26.00,26.00,26.00,10,192000,4992000.00,
539403,ARAMBHAN    ,M ,Q,41.50,41.50,41.20,41.20,41.20,43.35,3,15000,621000.00,
539404,SATIN       ,B ,Q,457.85,463.95,448.30,450.25,452.80,455.00,364,7442,3388167.00,
539407,GENCON      ,X ,Q,217.85,218.00,214.00,215.50,216.00,215.65,200,24758,5349647.00,
539408,KUBERJI     ,XT,Q,6.40,6.40,6.40,6.40,6.40,6.49,1,5000,32000.00,
539410,SIENERGY    ,XT,Q,6.78,7.48,6.78,7.25,7.25,7.13,30,106520,771445.00,
539428,TEJNAKSH    ,M ,Q,445.50,455.75,430.00,432.00,432.00,425.00,4,1600,705300.00,
539436,COFFEEDAY   ,B ,Q,327.40,329.30,319.75,324.05,324.20,324.40,185,5161,1671711.00,
539437,IDFCBANK    ,A ,Q,53.00,53.70,52.45,53.05,53.05,53.25,1126,390315,20681046.00,
539447,BEARDSELL   ,B ,Q,65.00,65.00,58.25,58.35,58.25,63.80,19,5026,308858.00,
539448,INDIGO      ,A ,Q,1276.40,1280.00,1255.00,1265.15,1265.15,1263.15,1759,44533,56467277.00,
539450,SHK         ,B ,Q,293.90,296.30,286.00,289.00,290.95,293.45,206,9478,2752920.00,
539455,DASL        ,XT,Q,25.50,25.50,25.50,25.50,25.50,25.45,8,9005,229627.00,
539470,SHREEGANES  ,X ,Q,247.00,247.00,228.05,240.80,240.50,247.00,10,88,21266.00,
539479,GTV         ,X ,Q,26.00,28.00,26.00,26.40,26.40,27.90,6,831,21851.00,
539487,LICNETFSEN  ,B ,Q,350.00,350.00,350.00,350.00,350.00,356.75,2,2,700.00,
539516,HDFCNIFETF  ,B ,Q,1088.25,1100.20,1088.25,1088.50,1088.50,1099.25,3,8,8731.00,
539518,UDAYJEW     ,X ,Q,43.05,44.05,42.95,43.95,44.05,42.55,58,4562,199423.00,
539520,SHAILJA     ,XT,Q,12.45,12.72,12.45,12.50,12.50,12.48,111,30017,374012.00,
539523,ALKEM       ,A ,Q,2116.30,2208.65,2095.00,2156.90,2143.70,2116.30,462,2521,5455027.00,XD
539524,LALPATHLAB  ,A ,Q,899.20,916.65,896.05,908.80,916.60,902.50,167,1426,1291518.00,
539525,NAVKETAN    ,X ,Q,0.85,0.85,0.85,0.85,0.85,0.89,1,1,0.00,
539528,AAYUSH      ,X ,Q,66.20,66.50,61.60,62.65,62.65,66.05,106,9873,629223.00,
539542,LUXIND      ,B ,Q,1720.55,1720.55,1680.00,1704.90,1715.00,1724.15,230,3815,6516674.00,
539544,ABHIINFRA   ,XT,Q,4.00,4.00,4.00,4.00,4.00,4.00,4,3386,13544.00,
539551,NH          ,B ,Q,307.00,310.00,301.10,305.00,307.00,306.75,144,4367,1335220.00,
539593,SHIVA       ,X ,Q,1.30,1.30,1.30,1.30,1.30,1.30,3,1152,1497.00,
539595,NATECO      ,X ,Q,90.40,90.70,90.10,90.60,90.70,90.35,510,105042,9501506.00,
539597,JSLHISAR    ,B ,Q,209.15,213.45,198.65,201.35,201.35,207.50,966,71671,14657210.00,
539636,PRECAM      ,B ,Q,114.00,114.85,108.50,109.65,110.00,113.95,136,5209,575436.00,
539658,TEAMLEASE   ,B ,Q,2188.95,2190.55,2090.40,2153.85,2161.20,2112.65,48,277,594636.00,
539678,QUICKHEAL   ,B ,Q,314.15,320.30,302.00,305.25,306.10,314.40,1795,108607,33766291.00,
539679,KAPILRAJ    ,X ,Q,29.35,29.35,29.35,29.35,29.35,30.85,7,1565,45932.00,
539692,IFINSER     ,XT,Q,41.65,41.65,41.65,41.65,41.65,39.70,6,630,26239.00,
539693,ALORA       ,X ,Q,4.75,4.75,4.75,4.75,4.75,4.75,10,2435,11566.00,
539724,HYPERSOFT   ,X ,Q,10.09,10.09,9.50,9.99,9.99,9.90,33,10240,98954.00,
539725,GOKULAGRO   ,B ,Q,27.50,27.50,25.30,25.80,25.80,26.50,64,4250,109888.00,
539739,KTKCPROS3G  ,F ,Q,9.60,9.75,9.60,9.75,9.75,9.50,3,2000,19325.00,
539742,SIMBHALS    ,B ,Q,19.50,19.50,18.50,19.25,19.30,19.60,24,3326,63542.00,
539760,RELICAB     ,M ,Q,36.25,36.25,36.00,36.00,36.00,39.00,4,249000,8970000.00,
539770,DARJEELING  ,XT,Q,16.40,16.40,16.40,16.40,16.40,17.00,4,785,12874.00,
539773,ADVIKCA     ,X ,Q,3.40,3.89,3.30,3.49,3.50,3.39,72,69496,248478.00,
539784,LICNFNHGP   ,B ,Q,106.00,106.00,98.60,98.60,98.60,104.00,4,4,410.00,
539785,PDMJEPAPER  ,B ,Q,29.00,29.60,28.30,28.60,28.75,29.30,77,15941,457380.00,
539787,HCG         ,B ,Q,334.40,334.40,322.00,322.60,322.00,329.90,117,2248,736652.00,
539799,BHARATWIRE  ,B ,Q,123.00,123.95,120.10,121.20,120.55,122.90,313,48333,5880423.00,
539807,INFIBEAM    ,A ,Q,163.85,163.85,159.00,160.35,160.35,161.55,1324,794600,127743054.00,
539836,RUBY        ,M ,Q,13.65,15.70,12.80,13.99,13.99,13.75,9,84000,1194030.00,
539837,RPEL        ,M ,Q,126.00,126.00,126.00,126.00,126.00,127.00,1,1000,126000.00,
539839,FRANKLIN    ,M ,Q,54.80,55.10,53.00,55.05,55.10,54.90,8,88000,4809600.00,
539842,SYSCO       ,M ,Q,53.00,53.00,53.00,53.00,53.00,55.00,2,5000,265000.00,
539844,EQUITAS     ,A ,Q,146.60,148.45,143.70,144.90,144.90,146.70,868,86113,12535806.00,
539861,SKIL        ,T ,Q,43.25,43.50,43.20,43.20,43.20,45.45,10,2986,129146.00,
539864,GHUSHINE    ,MT,Q,6.77,6.77,6.77,6.77,6.77,6.45,1,10000,67700.00,
539871,THYROCARE   ,B ,Q,630.00,650.00,630.00,639.20,639.20,640.95,128,1010,646951.00,
539872,BAJAJHCARE  ,M ,Q,365.00,370.00,365.00,370.00,370.00,355.00,2,22800,8324000.00,
539874,UJJIVAN     ,A ,Q,366.00,369.30,359.25,364.65,364.25,362.40,860,79973,29135609.00,
539876,CROMPTON    ,A ,Q,233.10,233.85,226.00,227.45,227.50,231.15,2133,20423,4673038.00,
539883,PILANIINVS  ,T ,Q,2900.00,2900.00,2779.00,2794.00,2800.00,2925.00,43,300,845505.00,
539884,DARSHANORNA ,M ,Q,195.00,195.00,195.00,195.00,195.00,192.00,1,6000,1170000.00,
539889,PARAGMILK   ,A ,Q,296.00,297.50,284.30,285.20,285.20,293.45,477,70268,20295102.00,
539912,KTKCPROS4G  ,F ,Q,9.51,9.51,9.51,9.51,9.51,9.50,1,500,4755.00,
539917,NAGARFERT   ,B ,Q,18.30,18.50,17.70,18.15,18.25,17.95,371,114898,2066639.00,
539921,SEIL        ,M ,Q,159.00,159.00,155.85,159.00,159.00,158.85,6,16800,2668680.00,
539938,ICLF        ,XT,Q,14.39,14.39,14.39,14.39,14.39,13.71,1,50,719.00,
539939,YASHCHEM    ,M ,Q,167.55,169.10,166.05,167.50,166.80,168.25,18,27000,4525575.00,
539940,MAXVIL      ,B ,Q,84.10,84.10,80.55,81.75,81.75,83.30,804,75048,6145991.00,
539956,TAALENT     ,X ,Q,153.05,175.80,151.05,163.00,163.70,155.25,41,3575,560458.00,
539957,MGL         ,A ,Q,1040.00,1045.65,1017.05,1022.05,1027.60,1037.80,884,10289,10596541.00,
539962,QFSL        ,ST,Q,0.51,0.51,0.51,0.51,0.51,0.51,46,147152,75047.00,
539963,ZEAL        ,M ,Q,535.00,535.00,535.00,535.00,535.00,540.00,1,250,133750.00,
539978,QUESS       ,B ,Q,962.00,973.95,955.00,963.20,964.00,970.85,182,2692,2590250.00,
539979,DIGJAMLTD   ,B ,Q,13.38,13.38,12.83,12.87,12.87,13.38,134,59527,777868.00,
539981,MAXINDIA    ,A ,Q,104.40,109.80,98.10,99.35,99.35,104.65,1192,78665,7988336.00,
539984,HUIL        ,X ,Q,1130.00,1179.00,1110.00,1178.65,1179.00,1150.00,6,65,75945.00,
539986,COMSYN      ,M ,Q,51.50,51.50,50.50,50.50,50.50,51.85,2,6000,306000.00,
539992,LLOYDSTEEL  ,T ,Q,1.66,1.66,1.66,1.66,1.66,1.74,282,625606,1038505.00,
539997,KPL         ,MT,Q,56.10,56.10,56.05,56.05,56.05,57.60,2,6000,336450.00,
540005,LTI         ,A ,Q,1488.00,1523.80,1451.00,1469.20,1469.20,1479.45,1950,25943,38482578.00,
540006,BULL        ,X ,Q,59.00,59.00,59.00,59.00,59.00,56.20,10,2148,126732.00,
540015,AXISHB31GP  ,F ,Q,10.16,10.16,10.16,10.16,10.16,11.28,2,5000,50800.00,
540023,MIENT       ,X ,Q,36.65,37.45,32.50,33.95,33.95,36.30,78,5232,174741.00,
540024,ASHARI      ,X ,Q,50.30,50.65,49.80,50.35,50.35,50.40,1332,68874,3469207.00,
540025,ADVENZYMES  ,A ,Q,243.00,250.00,237.30,242.00,242.00,244.70,785,29853,7198157.00,
540047,DBL         ,A ,Q,993.80,993.80,950.00,955.45,955.45,986.90,1644,39041,37653752.00,
540048,SPAL        ,B ,Q,344.55,350.00,340.05,346.20,344.50,348.00,99,1685,580874.00,
540061,BIGBLOC     ,B ,Q,144.00,144.00,137.55,138.30,137.60,140.10,124,13263,1891996.00,
540063,ECS         ,XT,Q,8.44,8.44,8.44,8.44,8.44,8.44,9,1240,10465.00,
540064,FRETAIL     ,A ,Q,528.55,529.90,511.00,515.75,511.00,528.20,249,8039,4197362.00,
540065,RBLBANK     ,A ,Q,477.00,485.90,473.15,476.20,478.00,479.60,1736,64994,31215749.00,
540071,CAMSONSEEDS ,XT,Q,28.50,28.50,28.00,28.50,28.50,27.15,202,179310,5109703.00,
540073,BLS         ,B ,Q,193.35,195.00,186.85,189.05,189.05,190.25,726,42782,8138598.00,
540079,SPRAYKING   ,M ,Q,26.50,26.50,26.25,26.25,26.25,24.90,2,12000,316500.00,
540081,GOVNOW      ,T ,Q,12.60,12.60,12.35,12.35,12.35,13.00,14,1183,14785.00,
540083,TVVISION    ,B ,Q,18.50,18.85,17.80,17.95,17.95,18.55,86,23611,429780.00,
540097,VISCO       ,XT,Q,17.50,17.50,17.50,17.50,17.50,18.40,1,1200,21000.00,
540108,TAHL        ,X ,Q,15.25,15.25,15.25,15.25,15.25,16.05,8,10937,166789.00,
540115,LTTS        ,A ,Q,1461.00,1487.95,1388.00,1402.20,1402.20,1459.60,1192,12860,18350964.00,
540124,GNA         ,B ,Q,430.20,432.85,415.00,419.55,425.00,428.25,297,8536,3601336.00,
540125,RADHIKAJWE  ,M ,Q,34.50,34.50,33.40,33.40,33.40,35.15,8,12800,431920.00,
540133,ICICIPRULI  ,B ,Q,410.00,410.00,400.20,402.45,402.90,406.45,842,25122,10141394.00,
540134,IISL        ,XT,Q,15.45,15.80,15.30,15.70,15.80,15.15,33,8112,125734.00,
540135,ARCFIN      ,XT,Q,4.70,4.70,4.69,4.69,4.69,4.70,15,2981,13984.00,
540136,HPL         ,B ,Q,144.20,144.50,138.75,139.25,139.25,142.65,185,10280,1457965.00,
540143,SAGARSOFT   ,X ,Q,82.50,83.90,80.10,81.55,82.00,82.85,66,6226,511279.00,
540144,DRA         ,M ,Q,33.25,33.25,33.25,33.25,33.25,34.00,6,15000,498750.00,
540145,VALIANTORG  ,M ,Q,917.90,917.90,895.00,895.00,895.00,900.00,7,2100,1887330.00,
540146,ACML        ,M ,Q,219.00,219.00,219.00,219.00,219.00,217.90,3,14000,3066000.00,
540152,IGRL        ,M ,Q,20.25,20.25,20.00,20.00,20.00,18.45,2,8000,161000.00,
540153,ENDURANCE   ,B ,Q,1245.00,1295.00,1220.00,1277.00,1277.00,1235.45,615,10832,13740387.00,
540173,PNBHOUSING  ,A ,Q,1190.00,1222.60,1172.00,1200.75,1210.00,1199.00,1458,32085,38196793.00,
540175,REGENCY     ,XT,Q,38.75,38.75,37.80,37.80,38.45,39.20,49,8587,327644.00,
540180,VBL         ,B ,Q,678.00,684.50,637.50,652.20,652.20,666.60,1128,29494,19399126.00,
540192,LKPSEC      ,X ,Q,22.00,22.00,20.15,20.70,20.60,21.30,75,9849,205320.00,
540203,SFL         ,B ,Q,1600.00,1643.00,1553.10,1600.00,1600.00,1616.00,62,3223,5203537.00,
540205,AVL         ,M ,Q,117.40,117.40,114.05,114.05,114.05,124.00,3,6000,697700.00,
540210,TMRVL       ,B ,Q,142.00,142.20,137.85,138.40,138.50,142.85,102,16688,2309206.00,
540212,TCIEXP      ,B ,Q,514.45,514.45,500.00,501.95,500.00,524.15,13,119,59915.00,
540222,LAURUSLABS  ,A ,Q,531.75,533.85,519.00,524.75,528.00,525.25,317,9851,5160301.00,
540243,NEWLIGHT    ,XT,Q,25.20,25.20,25.15,25.20,25.15,25.35,32,2650,66743.00,
540259,SHANGAR     ,XT,Q,13.50,13.50,13.00,13.05,13.00,13.50,4,10010,130635.00,
540267,FLORACORP   ,XT,Q,13.91,13.91,13.37,13.90,13.91,13.64,68,52488,715347.00,
540269,SKL         ,M ,Q,15.25,15.25,15.25,15.25,15.25,15.50,1,10000,152500.00,
540293,PRICOLLTD   ,B ,Q,104.10,104.10,98.45,99.30,99.30,102.65,293,25574,2579228.00,
540311,JITFINFRA   ,T ,Q,42.00,43.90,40.95,41.60,41.50,43.10,66,26103,1087134.00,
540336,AXISE2GPG   ,B ,Q,9.31,9.31,9.31,9.31,9.31,10.20,2,20,186.00,
540358,RMC         ,M ,Q,66.00,66.95,65.20,66.10,66.95,72.40,8,32000,2107200.00,
540360,LLFICL      ,X ,Q,18.80,18.90,18.55,18.90,18.90,18.90,29,36292,684746.00,
540361,DANUBE      ,XT,Q,3.48,3.48,3.48,3.48,3.48,3.48,33,205146,713908.00,
540366,RADIOCITY   ,B ,Q,361.25,365.25,355.65,357.30,355.65,366.20,38,511,183569.00,
540376,DMART       ,A ,Q,1184.00,1195.00,1170.00,1172.35,1172.35,1182.60,1388,32864,38686197.00,
540393,SMLT        ,M ,Q,61.50,61.50,61.20,61.30,61.20,61.10,3,6000,367800.00,
540394,JDML        ,MT,Q,50.50,50.50,50.00,50.00,50.00,48.10,2,6000,301500.00,
540396,MANOMAY     ,M ,Q,47.90,47.90,47.90,47.90,47.90,47.80,1,4000,191600.00,
540403,CLEDUCATE   ,B ,Q,252.00,253.00,237.25,249.65,253.00,254.05,26,472,118101.00,
540405,OCEANIC     ,M ,Q,146.50,146.50,146.50,146.50,146.50,146.10,1,1000,146500.00,
540425,SHANKARA    ,B ,Q,1785.00,1795.85,1728.70,1736.60,1736.60,1778.15,519,7128,12491675.00,
540426,RELSTRUCT   ,M ,Q,34.15,34.15,34.15,34.15,34.15,35.00,1,6000,204900.00,
540492,PGL         ,M ,Q,16.50,16.50,16.50,16.50,16.50,16.25,1,10000,165000.00,
540497,SCHAND      ,B ,Q,483.00,483.00,466.55,467.15,466.55,476.75,121,3332,1571217.00,
540519,MEERA       ,M ,Q,374.10,374.10,365.75,366.00,366.00,385.00,6,6000,2212050.00,
540526,IRBINVIT    ,IF,Q,84.49,84.49,84.05,84.25,84.25,84.11,9,45000,3787350.00,
540530,HUDCO       ,B ,Q,82.40,84.20,81.00,84.00,84.00,82.05,3165,847817,70768577.00,
540544,PSPPROJECT  ,B ,Q,506.80,507.70,490.10,496.50,500.00,495.15,128,3236,1612823.00,
540545,BGJL        ,M ,Q,22.00,22.25,20.50,20.50,20.50,20.45,3,18000,388500.00,
540565,INDIGRID    ,IF,Q,92.49,92.50,91.90,92.30,92.30,92.89,11,81648,7516004.00,
540575,STARCEMENT  ,B ,Q,128.05,128.55,124.00,125.15,125.70,128.20,226,16235,2051372.00,
540590,RIDDHICORP  ,M ,Q,165.50,165.50,131.50,131.50,131.50,139.00,2,6000,891000.00,
540593,HEOF1126RG  ,B ,Q,9.51,9.62,9.51,9.60,9.60,9.66,12,25447,243971.00,
540595,TEJASNET    ,B ,Q,353.05,360.00,347.20,349.20,348.10,353.10,228,6436,2262947.00,
540596,ERIS        ,B ,Q,756.45,756.50,739.35,740.10,740.00,747.90,107,2112,1566256.00,
540602,GTPL        ,B ,Q,168.55,169.10,162.85,163.60,163.60,169.10,52,1592,263675.00,
540611,AUBANK      ,B ,Q,586.00,594.60,578.55,581.55,580.20,592.05,336,9448,5519015.00,
540613,GEL         ,M ,Q,55.00,55.00,55.00,55.00,55.00,55.00,2,6000,330000.00,
540614,GGENG       ,M ,Q,52.00,53.00,52.00,52.00,52.00,53.15,4,12000,630000.00,
540615,7NR         ,M ,Q,31.00,31.00,28.25,28.25,28.25,27.45,2,8000,237000.00,
540616,ARTEMIS     ,B ,Q,107.20,113.00,107.20,110.60,111.00,112.25,18,2803,313587.00,
540621,BHAGYAPROP  ,B ,Q,21.80,21.80,21.80,21.80,21.80,21.80,4,324,7063.00,
540636,HEOF1100RG  ,B ,Q,9.95,9.95,9.50,9.50,9.50,9.33,3,2520,23949.00,
540642,SALASAR     ,B ,Q,319.80,319.80,306.55,311.90,315.00,320.70,152,5290,1659326.00,
540647,GANGESSEC   ,B ,Q,103.00,104.00,101.00,104.00,104.00,105.40,6,802,82008.00,
540648,PALASHSEC   ,B ,Q,74.00,75.00,72.90,74.90,74.90,75.05,16,1775,131795.00,
540649,AVADHSUGAR  ,B ,Q,794.60,810.00,766.40,777.55,780.00,787.60,221,3773,2951962.00,
540650,MAGADHSUGAR ,B ,Q,165.50,166.90,162.15,163.20,164.40,166.00,36,2127,348773.00,
540653,SINTEXPLAST ,B ,Q,71.70,72.30,69.25,69.65,69.65,71.55,1928,282843,19861154.00,
540654,GSTL        ,M ,Q,65.00,65.00,65.00,65.00,65.00,65.00,1,2000,130000.00,
540669,UTINEXT50   ,B ,Q,301.95,301.95,301.95,301.95,301.95,301.95,1,35,10568.00,
540673,SIS         ,B ,Q,1190.00,1222.00,1121.85,1130.30,1125.00,1177.70,96,635,738246.00,
540678,COCHINSHIP  ,B ,Q,536.70,539.20,527.60,530.00,530.50,537.10,578,11688,6210506.00,
540679,SMSLIFE     ,B ,Q,405.00,410.00,396.75,403.30,409.00,416.55,17,132,53469.00,
540680,KIOCL       ,B ,Q,312.00,320.00,300.00,302.85,300.30,308.85,289,8002,2458345.00,
540686,SMRUTHIORG  ,X ,Q,109.00,109.35,109.00,109.35,109.35,104.15,20,11865,1296492.00,
540691,ABCAPITAL   ,B ,Q,166.00,166.95,163.50,164.45,164.45,166.00,1731,249855,41131286.00,
540692,APEX        ,B ,Q,720.00,721.00,680.55,685.50,688.95,715.25,1534,49005,34102255.00,
540695,DWL         ,M ,Q,20.25,20.25,20.25,20.25,20.25,20.25,4,24000,486000.00,
540698,NEL         ,M ,Q,7.95,8.00,7.95,8.00,8.00,8.36,3,12000,95680.00,
540699,DIXON       ,B ,Q,3300.00,3320.00,3205.00,3219.50,3235.00,3266.95,706,5788,18745480.00,
540700,BRNL        ,B ,Q,177.00,178.00,177.00,178.00,178.00,178.10,10,5313,945401.00,
540701,DCAL        ,B ,Q,336.75,344.95,335.75,337.20,335.75,332.45,169,5956,2009399.00,
540702,LASA        ,T ,Q,134.50,143.00,133.00,136.05,136.05,139.95,344,58902,7974189.00,
540703,PROVESTSER  ,X ,Q,17.40,17.80,15.45,16.15,16.50,17.15,90,61959,1020684.00,
540704,MATRIMONY   ,B ,Q,866.05,883.75,865.50,865.50,865.50,882.00,6,30,25991.00,
540709,RELHOME     ,B ,Q,75.00,77.90,73.25,73.70,73.70,75.60,979,61013,4539377.00,
540710,CAPACITE    ,B ,Q,342.50,345.00,334.20,334.95,335.30,337.70,539,15887,5377266.00,
540716,ICICIGI     ,B ,Q,809.95,818.20,808.00,814.20,815.00,799.90,1216,21263,17261112.00,
540717,PQIF        ,XT,Q,115.00,126.25,115.00,126.25,126.25,120.25,5,27,3127.00,
540719,SBILIFE     ,B ,Q,683.20,693.75,683.20,689.75,692.00,683.20,1388,18381,12683217.00,
540724,DIAMONDYD   ,B ,Q,1220.95,1227.00,1205.40,1223.60,1225.00,1226.65,333,3503,4272173.00,
540725,SISL        ,M ,Q,109.50,115.00,109.50,113.20,113.20,112.50,10,33000,3677400.00,
540726,TTFL        ,M ,Q,97.25,97.40,97.25,97.40,97.40,97.00,4,16000,1557200.00,
540728,SAYAJIIND   ,XT,Q,512.45,512.45,512.45,512.45,512.45,512.45,2,125,64056.00,
540735,IRIS        ,M ,Q,58.75,58.75,58.75,58.75,58.75,60.50,1,4000,235000.00,
540737,SGRL        ,M ,Q,40.50,40.50,40.50,40.50,40.50,40.05,1,3000,121500.00,
540743,GODREJAGRO  ,B ,Q,590.00,590.00,573.35,575.60,575.60,585.45,695,13099,7583395.00,
540744,MESCON      ,XT,Q,54.75,54.75,54.75,54.75,54.75,52.15,32,12547,686948.00,
540749,MASFIN      ,B ,Q,609.00,619.95,605.65,612.55,610.95,614.25,173,1137,694329.00,
540750,IEX         ,B ,Q,1546.05,1547.40,1524.50,1536.00,1536.00,1545.35,115,1131,1735090.00,
540755,GICRE       ,B ,Q,783.50,788.00,768.10,771.40,768.10,782.10,312,4788,3717871.00,
540756,KAARYAFSL   ,M ,Q,47.80,48.50,47.75,48.50,48.50,45.00,4,21000,1006200.00,
540757,SCPL        ,M ,Q,128.75,128.75,125.05,125.10,125.10,129.40,17,27200,3433440.00,
540762,TIINDIA     ,B ,Q,272.00,276.00,264.20,274.35,272.00,271.60,278,3404,927155.00,
540767,RNAM        ,B ,Q,283.00,286.55,281.15,283.30,281.20,283.00,328,7066,1999359.00,
540768,MAHLOG      ,B ,Q,460.20,470.35,455.60,465.20,470.35,464.95,281,8150,3753851.00,
540769,NIACL       ,B ,Q,732.90,735.85,701.95,706.10,712.90,729.85,300,4264,3042155.00,
540774,IFGLEXPOR   ,B ,Q,294.90,294.90,284.00,284.85,285.00,289.95,38,2886,826647.00,
540775,KHADIM      ,B ,Q,710.00,710.00,700.00,704.85,702.55,704.05,179,1895,1332406.00,
540776,5PAISA      ,B ,Q,343.60,343.60,332.00,343.60,343.60,327.25,249,40961,14061399.00,
540777,HDFCLIFE    ,B ,Q,433.00,435.00,427.00,431.15,431.15,430.75,1244,52328,22571540.00,
540782,SBRANDS     ,M ,Q,110.40,110.40,107.40,107.40,107.40,113.05,11,22000,2380200.00,
540786,SHARIKA     ,M ,Q,54.00,54.00,53.50,53.50,53.50,53.50,2,6000,322500.00,
540787,BHARATIWIN  ,B ,Q,36.97,37.00,36.41,36.50,36.50,36.94,248,92814,3407410.00,
540789,DNAMEDIA    ,B ,Q,8.50,8.60,8.30,8.45,8.40,8.45,48,7184,60680.00,
540790,EASTERNGAS  ,SS,Q,23.70,23.70,21.50,23.55,23.55,22.60,135,22186,485295.00,
540793,HHOF1140RG  ,B ,Q,9.20,9.42,9.20,9.24,9.24,9.17,26,11312,104718.00,
540794,HHOF1140RD  ,B ,Q,9.10,9.10,9.10,9.10,9.10,9.25,1,742,6752.00,
540795,DYNAMIC     ,M ,Q,58.50,58.50,56.30,57.50,57.50,58.00,9,27000,1555650.00,
540796,RATNABHUMI  ,M ,Q,36.10,36.80,36.05,36.40,36.50,36.40,21,42000,1528200.00,
540797,SHALBY      ,B ,Q,235.00,235.45,230.20,231.40,231.50,233.70,246,14870,3460370.00,
540798,FSC         ,B ,Q,673.35,673.35,660.25,662.05,662.05,676.35,58,981,652254.00,
540799,DACEFRG     ,B ,Q,9.12,9.50,9.12,9.50,9.50,9.35,6,4710,43875.00,
540800,DACEFRDP    ,B ,Q,8.81,8.81,8.81,8.81,8.81,9.50,1,200,1762.00,
540809,MRCEXIM     ,M ,Q,8.30,8.50,8.30,8.50,8.50,8.70,2,16000,134400.00,
540811,DML         ,M ,Q,11.90,11.90,11.90,11.90,11.90,11.85,1,10000,119000.00,
540821,SADHNA      ,X ,Q,23.22,23.22,23.22,23.22,23.22,22.12,1,86,1996.00,
540824,ASTRON      ,B ,Q,133.95,134.45,126.55,129.60,130.00,133.20,787,67583,8775110.00,
540826,RCBFIVCG    ,B ,Q,7.71,7.71,7.71,7.71,7.71,7.65,1,83,639.00,
540843,RITHWIKFMS  ,M ,Q,36.20,36.60,36.00,36.00,36.00,36.25,6,30000,1087500.00,
540850,JFL         ,M ,Q,55.15,55.20,52.05,52.95,53.00,55.50,24,54000,2885000.00,
540861,IPRU3018    ,B ,Q,9.05,9.05,9.05,9.05,9.05,9.05,1,4000,36200.00,
540862,IPRU3019    ,B ,Q,9.06,9.06,9.06,9.06,9.06,10.00,1,500,4530.00,
